ID,Name,Category,Price
874,Item_874,Home & Kitchen,490.86
875,Item_875,Electronics,261.14
876,Item_876,Toys,291.18
877,Item_877,Sports,412.79
878,Item_878,Home & Kitchen,126.57
879,Item_879,Toys,488.09
880,Item_880,Toys,278.66
881,Item_881,Automotive,50.41
882,Item_882,Books,141.9
883,Item_883,Home & Kitchen,357.6
884,Item_884,Sports,378.19
885,Item_885,Beauty,353.58
886,Item_886,Clothing,435.08
887,Item_887,Home & Kitchen,405.23
888,Item_888,Automotive,441.33
889,Item_889,Home & Kitchen,301.09
890,Item_890,Automotive,281.76
891,Item_891,Electronics,14.23
892,Item_892,Books,50.27
893,Item_893,Beauty,5.47
894,Item_894,Home & Kitchen,160.29
895,Item_895,Sports,61.24
896,Item_896,Sports,401.52
897,Item_897,Books,261.77
898,Item_898,Toys,465.16
899,Item_899,Clothing,50.63
900,Item_900,Clothing,295.52
901,Item_901,Books,70.47
902,Item_902,Beauty,377.44
903,Item_903,Toys,140.51
904,Item_904,Electronics,298.62
905,Item_905,Clothing,156.97
906,Item_906,Electronics,222.91
907,Item_907,Clothing,220.53
908,Item_908,Home & Kitchen,410.47
909,Item_909,Clothing,360.25
910,Item_910,Home & Kitchen,235.6
911,Item_911,Electronics,92.04
912,Item_912,Sports,41.32
913,Item_913,Books,41.66
914,Item_914,Toys,280.77
915,Item_915,Sports,346.12
916,Item_916,Beauty,209.44
917,Item_917,Books,110.72
918,Item_918,Clothing,240.39
919,Item_919,Automotive,120.9
920,Item_920,Books,368.32
921,Item_921,Clothing,12.71
922,Item_922,Home & Kitchen,179.09
923,Item_923,Electronics,288.63
924,Item_924,Toys,46.41
925,Item_925,Electronics,340.74
926,Item_926,Automotive,96.77
927,Item_927,Electronics,166.66
928,Item_928,Electronics,355.26
929,Item_929,Home & Kitchen,440.99
930,Item_930,Sports,117.38
931,Item_931,Books,103.68
932,Item_932,Home & Kitchen,409.15
933,Item_933,Beauty,341.03
934,Item_934,Books,371.61
935,Item_935,Beauty,415.39
936,Item_936,Toys,335.21
937,Item_937,Beauty,312.29
938,Item_938,Clothing,50.61
939,Item_939,Home & Kitchen,82.92
940,Item_940,Sports,156.29
941,Item_941,Books,306.29
942,Item_942,Beauty,108.37
943,Item_943,Clothing,250.4
944,Item_944,Toys,49.86
945,Item_945,Clothing,328.74
946,Item_946,Sports,396.66
947,Item_947,Books,414.03
948,Item_948,Home & Kitchen,87.49
949,Item_949,Clothing,64.04
950,Item_950,Toys,109.15
951,Item_951,Clothing,348.61
952,Item_952,Automotive,248.84
953,Item_953,Sports,224.42
954,Item_954,Home & Kitchen,56.43
955,Item_955,Sports,111.85
956,Item_956,Automotive,431.84
957,Item_957,Toys,199.72
958,Item_958,Toys,362.05
959,Item_959,Beauty,421.69
960,Item_960,Automotive,101.62
961,Item_961,Home & Kitchen,375.96
962,Item_962,Books,269.14
963,Item_963,Home & Kitchen,433.59
964,Item_964,Sports,39.99
965,Item_965,Home & Kitchen,229.83
966,Item_966,Sports,23.5
967,Item_967,Books,415.87
968,Item_968,Toys,349.92
969,Item_969,Books,74.3
970,Item_970,Electronics,469.02
971,Item_971,Automotive,261.71
972,Item_972,Books,227.17
973,Item_973,Sports,182.32
974,Item_974,Sports,100.91
975,Item_975,Toys,70.04
976,Item_976,Electronics,188.93
977,Item_977,Electronics,44.6
978,Item_978,Automotive,392.73
979,Item_979,Home & Kitchen,9.79
980,Item_980,Home & Kitchen,465.13
981,Item_981,Beauty,161.99
982,Item_982,Automotive,151.27
983,Item_983,Beauty,498.09
984,Item_984,Books,299.29
985,Item_985,Sports,376.71
986,Item_986,Books,183.35
987,Item_987,Home & Kitchen,414.73
988,Item_988,Beauty,100.1
989,Item_989,Home & Kitchen,482.11
990,Item_990,Books,495.2
991,Item_991,Sports,480.98
992,Item_992,Clothing,380.26
993,Item_993,Sports,421.13
994,Item_994,Clothing,491.3
995,Item_995,Toys,491.8
996,Item_996,Books,481.19
997,Item_997,Home & Kitchen,300.31
998,Item_998,Automotive,334.63
999,Item_999,Beauty,396.55
1000,Item_1000,Clothing,373.91
1001,Item_1001,Sports,280.84
1002,Item_1002,Clothing,107.54
1003,Item_1003,Clothing,288.26
1004,Item_1004,Home & Kitchen,469.41
1005,Item_1005,Automotive,152.65
1006,Item_1006,Automotive,402.29
1007,Item_1007,Toys,73.54
1008,Item_1008,Sports,341.36
1009,Item_1009,Electronics,44.02
1010,Item_1010,Sports,455.49
1011,Item_1011,Beauty,395.07
1012,Item_1012,Books,398.12
1013,Item_1013,Home & Kitchen,396.53
1014,Item_1014,Books,72.46
1015,Item_1015,Sports,118.02
1016,Item_1016,Books,387.18
1017,Item_1017,Automotive,166.83
1018,Item_1018,Home & Kitchen,28.28
1019,Item_1019,Electronics,38.41
1020,Item_1020,Sports,8.67
1021,Item_1021,Clothing,247.99
1022,Item_1022,Electronics,295.45
1023,Item_1023,Clothing,185.96
1024,Item_1024,Beauty,41.98
1025,Item_1025,Clothing,466.7
1026,Item_1026,Home & Kitchen,153.32
1027,Item_1027,Automotive,97.59
1028,Item_1028,Books,246.27
1029,Item_1029,Electronics,169.19
1030,Item_1030,Sports,120.13
1031,Item_1031,Beauty,296.71
1032,Item_1032,Automotive,451.55
1033,Item_1033,Books,216.66
1034,Item_1034,Clothing,268.1
1035,Item_1035,Clothing,290.91
1036,Item_1036,Sports,293.16
1037,Item_1037,Home & Kitchen,51.98
1038,Item_1038,Clothing,67.81
1039,Item_1039,Electronics,415.89
1040,Item_1040,Sports,414.65
1041,Item_1041,Sports,431.37
1042,Item_1042,Automotive,219.34
1043,Item_1043,Books,385.9
1044,Item_1044,Home & Kitchen,448.9
1045,Item_1045,Sports,365.67
1046,Item_1046,Automotive,486.88
1047,Item_1047,Sports,261.06
1048,Item_1048,Home & Kitchen,403.7
1049,Item_1049,Clothing,173.18
1050,Item_1050,Clothing,27.3
1051,Item_1051,Automotive,397.76
1052,Item_1052,Electronics,375.35
1053,Item_1053,Electronics,250.94
1054,Item_1054,Toys,45.13
1055,Item_1055,Beauty,283.52
1056,Item_1056,Clothing,101.99
1057,Item_1057,Beauty,450.18
1058,Item_1058,Sports,236.63
1059,Item_1059,Beauty,29.75
1060,Item_1060,Clothing,208.39
1061,Item_1061,Home & Kitchen,24.7
1062,Item_1062,Toys,157.18
1063,Item_1063,Toys,304.79
1064,Item_1064,Clothing,46.23
1065,Item_1065,Books,107.5
1066,Item_1066,Electronics,342.87
1067,Item_1067,Automotive,282.66
1068,Item_1068,Beauty,374.67
1069,Item_1069,Electronics,375.47
1070,Item_1070,Toys,90.68
1071,Item_1071,Sports,421.29
1072,Item_1072,Electronics,410.21
1073,Item_1073,Sports,429.42
1074,Item_1074,Home & Kitchen,348.59
1075,Item_1075,Clothing,194.39
1076,Item_1076,Home & Kitchen,47.72
1077,Item_1077,Sports,451.92
1078,Item_1078,Sports,127.43
1079,Item_1079,Beauty,201.65
1080,Item_1080,Sports,480.88
1081,Item_1081,Electronics,305.14
1082,Item_1082,Toys,264.86
1083,Item_1083,Sports,305.55
1084,Item_1084,Toys,180.24
1085,Item_1085,Home & Kitchen,104.2
1086,Item_1086,Home & Kitchen,31.92
1087,Item_1087,Beauty,189.77
1088,Item_1088,Sports,244.83
1089,Item_1089,Beauty,30.69
1090,Item_1090,Electronics,13.82
1091,Item_1091,Books,461.52
1092,Item_1092,Home & Kitchen,409.35
1093,Item_1093,Home & Kitchen,249.47
1094,Item_1094,Electronics,30.78
1095,Item_1095,Beauty,383.77
1096,Item_1096,Beauty,367.87
1097,Item_1097,Books,139.62
1098,Item_1098,Toys,141.02
1099,Item_1099,Home & Kitchen,231.31
1100,Item_1100,Toys,437.55
1101,Item_1101,Automotive,111.65
1102,Item_1102,Electronics,377.39
1103,Item_1103,Beauty,158.77
1104,Item_1104,Sports,91.58
1105,Item_1105,Electronics,323.83
1106,Item_1106,Sports,378.78
1107,Item_1107,Automotive,317.63
1108,Item_1108,Sports,408.77
1109,Item_1109,Beauty,387.15
1110,Item_1110,Toys,191.79
1111,Item_1111,Beauty,214.66
1112,Item_1112,Electronics,359.83
1113,Item_1113,Clothing,488.13
1114,Item_1114,Electronics,433.91
1115,Item_1115,Beauty,161.5
1116,Item_1116,Beauty,221.05
1117,Item_1117,Toys,28.72
1118,Item_1118,Clothing,39.1
1119,Item_1119,Automotive,121.12
1120,Item_1120,Electronics,251.84
1121,Item_1121,Clothing,84.18
1122,Item_1122,Electronics,244.84
1123,Item_1123,Electronics,122.61
1124,Item_1124,Clothing,469.26
1125,Item_1125,Beauty,395.26
1126,Item_1126,Clothing,36.25
1127,Item_1127,Electronics,236.98
1128,Item_1128,Electronics,336.9
1129,Item_1129,Home & Kitchen,180.04
1130,Item_1130,Books,36.58
1131,Item_1131,Automotive,436.6
1132,Item_1132,Home & Kitchen,433.84
1133,Item_1133,Toys,92.54
1134,Item_1134,Beauty,349.48
1135,Item_1135,Automotive,86.28
1136,Item_1136,Automotive,478.08
1137,Item_1137,Clothing,293.81
1138,Item_1138,Books,371.81
1139,Item_1139,Electronics,317.97
1140,Item_1140,Books,409.4
1141,Item_1141,Automotive,228.12
1142,Item_1142,Toys,400.87
1143,Item_1143,Clothing,149.54
1144,Item_1144,Clothing,321.67
1145,Item_1145,Beauty,168.21
1146,Item_1146,Clothing,165.67
1147,Item_1147,Clothing,296.14
1148,Item_1148,Home & Kitchen,216.53
1149,Item_1149,Beauty,407.5
1150,Item_1150,Toys,279.64
1151,Item_1151,Home & Kitchen,77.01
1152,Item_1152,Automotive,235.34
1153,Item_1153,Toys,148.44
1154,Item_1154,Clothing,379.69
1155,Item_1155,Home & Kitchen,402.7
1156,Item_1156,Books,496.34
1157,Item_1157,Beauty,292.06
1158,Item_1158,Clothing,310.83
1159,Item_1159,Beauty,296.49
1160,Item_1160,Toys,93.82
1161,Item_1161,Sports,293.31
1162,Item_1162,Electronics,375.1
1163,Item_1163,Books,174.25
1164,Item_1164,Automotive,84.14
1165,Item_1165,Automotive,217.19
1166,Item_1166,Beauty,476.93
1167,Item_1167,Automotive,102.43
1168,Item_1168,Automotive,437.83
1169,Item_1169,Automotive,304.99
1170,Item_1170,Automotive,129.98
1171,Item_1171,Toys,105.56
1172,Item_1172,Sports,430.84
1173,Item_1173,Books,202.61
1174,Item_1174,Beauty,165.19
1175,Item_1175,Automotive,340.08
1176,Item_1176,Electronics,109.03
1177,Item_1177,Automotive,123.17
1178,Item_1178,Books,150.82
1179,Item_1179,Automotive,315.45
1180,Item_1180,Automotive,48.38
1181,Item_1181,Books,275.06
1182,Item_1182,Automotive,340.79
1183,Item_1183,Toys,86.67
1184,Item_1184,Home & Kitchen,467.03
1185,Item_1185,Electronics,58.57
1186,Item_1186,Books,178.0
1187,Item_1187,Electronics,38.98
1188,Item_1188,Toys,416.61
1189,Item_1189,Sports,72.58
1190,Item_1190,Electronics,258.33
1191,Item_1191,Books,161.53
1192,Item_1192,Books,197.4
1193,Item_1193,Clothing,164.07
1194,Item_1194,Sports,190.85
1195,Item_1195,Electronics,131.1
1196,Item_1196,Electronics,419.05
1197,Item_1197,Beauty,458.21
1198,Item_1198,Toys,441.84
1199,Item_1199,Electronics,484.49
1200,Item_1200,Clothing,423.66
1201,Item_1201,Sports,78.82
1202,Item_1202,Clothing,188.07
1203,Item_1203,Beauty,257.79
1204,Item_1204,Sports,76.72
1205,Item_1205,Clothing,108.75
1206,Item_1206,Home & Kitchen,303.56
1207,Item_1207,Toys,310.29
1208,Item_1208,Automotive,173.96
1209,Item_1209,Sports,221.57
1210,Item_1210,Books,459.75
1211,Item_1211,Sports,373.75
1212,Item_1212,Books,219.25
1213,Item_1213,Electronics,18.58
1214,Item_1214,Sports,248.42
1215,Item_1215,Sports,332.95
1216,Item_1216,Toys,302.65
1217,Item_1217,Sports,206.11
1218,Item_1218,Electronics,129.78
1219,Item_1219,Automotive,368.99
1220,Item_1220,Home & Kitchen,142.4
1221,Item_1221,Clothing,219.69
1222,Item_1222,Beauty,313.39
1223,Item_1223,Beauty,159.19
1224,Item_1224,Toys,234.18
1225,Item_1225,Clothing,159.65
1226,Item_1226,Automotive,405.97
1227,Item_1227,Clothing,129.78
1228,Item_1228,Electronics,265.5
1229,Item_1229,Sports,457.12
1230,Item_1230,Sports,224.92
1231,Item_1231,Toys,206.23
1232,Item_1232,Clothing,484.11
1233,Item_1233,Clothing,450.91
1234,Item_1234,Toys,238.23
1235,Item_1235,Clothing,452.74
1236,Item_1236,Clothing,354.25
1237,Item_1237,Toys,32.29
1238,Item_1238,Automotive,344.72
1239,Item_1239,Clothing,402.78
1240,Item_1240,Toys,397.05
1241,Item_1241,Clothing,175.57
1242,Item_1242,Sports,91.19
1243,Item_1243,Books,394.89
1244,Item_1244,Toys,286.84
1245,Item_1245,Sports,416.34
1246,Item_1246,Automotive,445.43
1247,Item_1247,Clothing,203.87
1248,Item_1248,Books,128.17
1249,Item_1249,Toys,343.58
1250,Item_1250,Sports,378.37
1251,Item_1251,Beauty,472.59
1252,Item_1252,Toys,136.81
1253,Item_1253,Automotive,419.39
1254,Item_1254,Beauty,35.82
1255,Item_1255,Clothing,306.04
1256,Item_1256,Home & Kitchen,249.83
1257,Item_1257,Beauty,439.13
1258,Item_1258,Automotive,321.66
1259,Item_1259,Sports,61.83
1260,Item_1260,Sports,107.45
1261,Item_1261,Clothing,295.33
1262,Item_1262,Books,110.55
1263,Item_1263,Home & Kitchen,344.5
1264,Item_1264,Clothing,271.9
1265,Item_1265,Sports,420.77
1266,Item_1266,Home & Kitchen,475.0
1267,Item_1267,Sports,57.68
1268,Item_1268,Automotive,381.91
1269,Item_1269,Books,126.32
1270,Item_1270,Electronics,35.45
1271,Item_1271,Sports,276.47
1272,Item_1272,Beauty,302.89
1273,Item_1273,Automotive,495.74
1274,Item_1274,Automotive,207.99
1275,Item_1275,Automotive,398.67
1276,Item_1276,Books,212.78
1277,Item_1277,Sports,239.1
1278,Item_1278,Toys,328.84
1279,Item_1279,Books,125.5
1280,Item_1280,Electronics,375.51
1281,Item_1281,Clothing,383.22
1282,Item_1282,Books,329.39
1283,Item_1283,Beauty,111.35
1284,Item_1284,Automotive,90.36
1285,Item_1285,Electronics,180.9
1286,Item_1286,Home & Kitchen,189.28
1287,Item_1287,Home & Kitchen,475.19
1288,Item_1288,Clothing,427.05
1289,Item_1289,Clothing,362.9
1290,Item_1290,Toys,418.6
1291,Item_1291,Automotive,191.54
1292,Item_1292,Books,297.19
1293,Item_1293,Clothing,25.9
1294,Item_1294,Clothing,74.18
1295,Item_1295,Electronics,124.55
1296,Item_1296,Home & Kitchen,74.95
1297,Item_1297,Electronics,256.35
1298,Item_1298,Beauty,89.76
1299,Item_1299,Beauty,75.96
1300,Item_1300,Books,420.92
1301,Item_1301,Toys,46.27
1302,Item_1302,Automotive,348.72
1303,Item_1303,Beauty,342.48
1304,Item_1304,Home & Kitchen,194.78
1305,Item_1305,Automotive,371.6
1306,Item_1306,Electronics,50.97
1307,Item_1307,Home & Kitchen,177.34
1308,Item_1308,Automotive,44.97
1309,Item_1309,Automotive,445.09
1310,Item_1310,Beauty,104.69
1311,Item_1311,Home & Kitchen,364.1
1312,Item_1312,Automotive,194.35
1313,Item_1313,Books,406.53
1314,Item_1314,Toys,102.36
1315,Item_1315,Home & Kitchen,115.74
1316,Item_1316,Electronics,28.2
1317,Item_1317,Automotive,352.82
1318,Item_1318,Automotive,208.74
1319,Item_1319,Clothing,335.63
1320,Item_1320,Books,227.38
1321,Item_1321,Automotive,305.79
1322,Item_1322,Electronics,357.57
1323,Item_1323,Electronics,424.27
1324,Item_1324,Electronics,158.11
1325,Item_1325,Toys,129.46
1326,Item_1326,Electronics,332.92
1327,Item_1327,Books,343.16
1328,Item_1328,Electronics,28.63
1329,Item_1329,Beauty,124.27
1330,Item_1330,Clothing,452.29
1331,Item_1331,Books,471.31
1332,Item_1332,Sports,37.64
1333,Item_1333,Sports,444.85
1334,Item_1334,Automotive,160.29
1335,Item_1335,Home & Kitchen,41.09
1336,Item_1336,Beauty,28.49
1337,Item_1337,Sports,368.21
1338,Item_1338,Home & Kitchen,235.08
1339,Item_1339,Toys,360.6
1340,Item_1340,Electronics,131.55
1341,Item_1341,Clothing,407.63
1342,Item_1342,Clothing,23.06
1343,Item_1343,Electronics,312.35
1344,Item_1344,Books,28.32
1345,Item_1345,Automotive,195.14
1346,Item_1346,Beauty,458.16
1347,Item_1347,Automotive,363.01
1348,Item_1348,Home & Kitchen,70.59
1349,Item_1349,Beauty,19.16
1350,Item_1350,Books,15.52
1351,Item_1351,Clothing,139.78
1352,Item_1352,Automotive,444.74
1353,Item_1353,Sports,71.25
1354,Item_1354,Electronics,482.34
1355,Item_1355,Beauty,477.42
1356,Item_1356,Home & Kitchen,214.73
1357,Item_1357,Electronics,149.94
1358,Item_1358,Clothing,495.16
1359,Item_1359,Beauty,128.09
1360,Item_1360,Sports,230.41
1361,Item_1361,Books,185.01
1362,Item_1362,Automotive,347.18
1363,Item_1363,Electronics,141.8
1364,Item_1364,Clothing,64.41
1365,Item_1365,Beauty,137.91
1366,Item_1366,Electronics,191.9
1367,Item_1367,Books,175.45
1368,Item_1368,Home & Kitchen,481.93
1369,Item_1369,Books,379.83
1370,Item_1370,Automotive,251.8
1371,Item_1371,Clothing,431.77
1372,Item_1372,Electronics,419.63
1373,Item_1373,Automotive,17.64
1374,Item_1374,Home & Kitchen,407.66
1375,Item_1375,Clothing,359.78
1376,Item_1376,Beauty,476.64
1377,Item_1377,Clothing,29.2
1378,Item_1378,Sports,119.41
1379,Item_1379,Home & Kitchen,48.08
1380,Item_1380,Toys,56.92
1381,Item_1381,Books,262.48
1382,Item_1382,Sports,181.46
1383,Item_1383,Toys,430.81
1384,Item_1384,Clothing,42.78
1385,Item_1385,Home & Kitchen,167.05
1386,Item_1386,Books,327.56
1387,Item_1387,Home & Kitchen,211.68
1388,Item_1388,Toys,334.38
1389,Item_1389,Home & Kitchen,451.03
1390,Item_1390,Home & Kitchen,479.55
1391,Item_1391,Beauty,367.0
1392,Item_1392,Beauty,57.66
1393,Item_1393,Electronics,93.63
1394,Item_1394,Books,41.16
1395,Item_1395,Home & Kitchen,477.73
1396,Item_1396,Books,139.95
1397,Item_1397,Automotive,392.22
1398,Item_1398,Beauty,119.71
1399,Item_1399,Automotive,131.45
1400,Item_1400,Clothing,167.62
1401,Item_1401,Books,474.55
1402,Item_1402,Electronics,64.79
1403,Item_1403,Home & Kitchen,138.71
1404,Item_1404,Toys,255.32
1405,Item_1405,Automotive,315.44
1406,Item_1406,Sports,214.05
1407,Item_1407,Home & Kitchen,304.44
1408,Item_1408,Electronics,383.64
1409,Item_1409,Home & Kitchen,351.9
1410,Item_1410,Beauty,63.17
1411,Item_1411,Toys,75.27
1412,Item_1412,Home & Kitchen,32.22
1413,Item_1413,Electronics,293.72
1414,Item_1414,Sports,75.59
1415,Item_1415,Toys,67.17
1416,Item_1416,Electronics,46.49
1417,Item_1417,Beauty,117.68
1418,Item_1418,Books,451.02
1419,Item_1419,Beauty,261.27
1420,Item_1420,Clothing,5.18
1421,Item_1421,Home & Kitchen,381.51
1422,Item_1422,Toys,109.92
1423,Item_1423,Toys,465.33
1424,Item_1424,Automotive,283.32
1425,Item_1425,Toys,399.22
1426,Item_1426,Electronics,13.44
1427,Item_1427,Toys,128.93
1428,Item_1428,Electronics,312.27
1429,Item_1429,Home & Kitchen,212.02
1430,Item_1430,Automotive,49.32
1431,Item_1431,Beauty,343.02
1432,Item_1432,Sports,310.28
1433,Item_1433,Toys,307.95
1434,Item_1434,Clothing,186.22
1435,Item_1435,Toys,208.79
1436,Item_1436,Sports,115.67
1437,Item_1437,Electronics,103.12
1438,Item_1438,Toys,219.83
1439,Item_1439,Electronics,53.55
1440,Item_1440,Automotive,383.97
1441,Item_1441,Sports,485.17
1442,Item_1442,Automotive,286.96
1443,Item_1443,Clothing,338.44
1444,Item_1444,Beauty,472.43
1445,Item_1445,Clothing,442.15
1446,Item_1446,Books,225.51
1447,Item_1447,Home & Kitchen,189.32
1448,Item_1448,Toys,137.31
1449,Item_1449,Sports,117.62
1450,Item_1450,Clothing,481.38
1451,Item_1451,Toys,60.12
1452,Item_1452,Electronics,452.57
1453,Item_1453,Toys,224.8
1454,Item_1454,Books,253.75
1455,Item_1455,Beauty,258.64
1456,Item_1456,Books,136.44
1457,Item_1457,Books,76.13
1458,Item_1458,Automotive,365.65
1459,Item_1459,Clothing,203.96
1460,Item_1460,Clothing,499.29
1461,Item_1461,Electronics,382.13
1462,Item_1462,Beauty,57.51
1463,Item_1463,Electronics,355.59
1464,Item_1464,Automotive,148.39
1465,Item_1465,Books,459.85
1466,Item_1466,Toys,413.88
1467,Item_1467,Beauty,353.27
1468,Item_1468,Books,488.47
1469,Item_1469,Home & Kitchen,123.31
1470,Item_1470,Home & Kitchen,174.62
1471,Item_1471,Sports,400.99
1472,Item_1472,Beauty,381.59
1473,Item_1473,Sports,173.72
1474,Item_1474,Beauty,54.62
1475,Item_1475,Toys,112.91
1476,Item_1476,Home & Kitchen,117.07
1477,Item_1477,Electronics,249.05
1478,Item_1478,Home & Kitchen,315.18
1479,Item_1479,Books,304.21
1480,Item_1480,Electronics,441.78
1481,Item_1481,Clothing,420.0
1482,Item_1482,Beauty,333.94
1483,Item_1483,Sports,251.03
1484,Item_1484,Sports,382.89
1485,Item_1485,Beauty,498.54
1486,Item_1486,Books,381.8
1487,Item_1487,Sports,354.76
1488,Item_1488,Clothing,212.03
1489,Item_1489,Automotive,398.33
1490,Item_1490,Books,73.58
1491,Item_1491,Toys,317.57
1492,Item_1492,Sports,478.09
1493,Item_1493,Clothing,136.84
1494,Item_1494,Clothing,99.02
1495,Item_1495,Toys,67.18
1496,Item_1496,Automotive,296.57
1497,Item_1497,Clothing,190.49
1498,Item_1498,Sports,421.36
1499,Item_1499,Sports,238.52
1500,Item_1500,Sports,489.4
1501,Item_1501,Beauty,294.28
1502,Item_1502,Books,27.3
1503,Item_1503,Clothing,219.52
1504,Item_1504,Clothing,62.98
1505,Item_1505,Clothing,238.06
1506,Item_1506,Toys,354.64
1507,Item_1507,Automotive,310.67
1508,Item_1508,Toys,364.34
1509,Item_1509,Sports,394.27
1510,Item_1510,Books,415.78
1511,Item_1511,Home & Kitchen,178.94
1512,Item_1512,Books,281.87
1513,Item_1513,Home & Kitchen,454.18
1514,Item_1514,Electronics,395.8
1515,Item_1515,Toys,139.34
1516,Item_1516,Home & Kitchen,171.62
1517,Item_1517,Electronics,271.78
1518,Item_1518,Beauty,438.56
1519,Item_1519,Sports,105.49
1520,Item_1520,Beauty,195.1
1521,Item_1521,Sports,123.0
1522,Item_1522,Toys,461.22
1523,Item_1523,Toys,499.23
1524,Item_1524,Electronics,288.81
1525,Item_1525,Beauty,215.92
1526,Item_1526,Sports,124.43
1527,Item_1527,Electronics,56.51
1528,Item_1528,Beauty,458.24
1529,Item_1529,Electronics,322.33
1530,Item_1530,Books,49.04
1531,Item_1531,Toys,424.95
1532,Item_1532,Electronics,378.13
1533,Item_1533,Beauty,180.08
1534,Item_1534,Electronics,295.08
1535,Item_1535,Clothing,107.03
1536,Item_1536,Toys,62.81
1537,Item_1537,Toys,395.5
1538,Item_1538,Beauty,217.77
